series,ym,ton,ton_ytd,ton_ytd_bfyear
total,202102,20074.0,44265.0,37691.0
total,202103,25033.0,69298.0,59531.0
total,202104,24941.0,94239.0,80450.0
total,202105,20645.0,114884.0,99082.0
total,202106,23853.0,138737.0,120806.0
total,202107,19900.0,158637.0,141076.0
total,202108,14159.0,172796.0,155762.0
total,202109,13388.0,186185.0,173547.0
total,202110,19906.0,206091.0,194075.0
total,202111,22177.0,228268.0,220539.0
total,202112,24346.0,252614.0,248210.0
total,202201,19775.0,19775.0,24192.0
total,202202,18256.0,38032.0,44265.0
total,202203,18637.0,56669.0,69298.0
total,202204,17310.0,73979.0,94239.0
total,202205,20205.0,94184.0,114884.0
total,202206,16938.0,111122.0,138737.0
total,202207,17856.0,128978.0,158637.0
total,202208,18902.0,147880.0,172796.0
total,202209,14715.0,162595.0,186185.0
total,202210,18721.0,181316.0,206091.0
total,202211,24180.0,205496.0,228268.0
total,202212,17798.0,223295.0,252614.0
total,202301,17544.0,17544.0,19775.0
total,202302,17645.0,35189.0,38032.0
total,202303,22296.0,57485.0,56669.0
total,202304,19678.0,77163.0,73979.0
total,202305,17920.0,95084.0,94184.0
total,202306,16634.0,111717.0,111122.0
total,202307,14045.0,125763.0,128978.0
total,202308,14306.0,140069.0,147880.0
total,202309,17192.0,157261.0,162595.0
total,202310,18359.0,175619.0,181316.0
total,202311,23264.0,198883.0,205496.0
total,202312,19705.0,218588.0,223295.0
total,202401,20613.0,20613.0,17544.0
total,202402,14490.0,35103.0,35189.0
total,202403,16865.0,51968.0,57485.0
total,202404,19602.0,71570.0,77163.0
total,202405,16253.0,87823.0,95084.0
total,202406,16689.0,104512.0,111717.0
total,202407,17772.0,122285.0,125763.0
total,202408,12926.0,135210.0,140069.0
total,202409,12234.0,147445.0,157261.0
total,202410,15424.0,162869.0,175619.0
total,202411,20019.0,182888.0,198883.0
total,202412,20659.0,203547.0,218588.0
total,202501,15254.0,15254.0,20613.0
total,202502,15616.0,30869.0,35103.0
total,202503,15490.0,46360.0,51968.0
total,202504,18064.0,64423.0,71570.0
total,202505,13133.0,77556.0,87823.0
total,202506,13445.0,91002.0,104512.0
total,202507,15812.0,106814.0,122285.0
total,202508,12997.0,119811.0,135210.0
total,202509,16886.0,136697.0,147445.0
total,202510,15322.0,152019.0,162869.0
total,202511,18161.0,170179.0,182888.0
total,202512,22207.0,192386.0,203547.0
total,202601,16007.0,16007.0,15254.0
total,202602,12123.0,28130.0,30869.0
total,202603,13628.0,41758.0,46360.0
total,202604,15432.0,57190.0,64423.0
total,202605,13895.0,71085.0,77556.0
total,202606,13315.0,84400.0,91002.0
total,202607,11329.0,95729.0,106814.0
total,202608,11601.0,107330.0,119811.0
frozen,199406,0.0,,
frozen,199407,0.0,,
frozen,199408,0.0,,
frozen,199409,0.0,,
frozen,199410,0.0,,
frozen,199411,0.0,,
frozen,199412,0.0,,
frozen,199501,0.0,,
frozen,199502,0.0,,
frozen,199503,0.0,,
frozen,199504,0.0,,
frozen,199505,0.0,,
frozen,199506,0.0,,
frozen,199507,0.0,,
frozen,199508,0.0,,
frozen,199509,0.0,,
frozen,199510,0.0,,
frozen,199511,0.0,,
frozen,199512,0.0,,
frozen,199601,0.0,,
frozen,199602,0.0,,
frozen,199603,0.0,,
frozen,199604,0.0,,
frozen,199605,0.0,,
frozen,199606,0.0,,
frozen,199607,0.0,,
frozen,199608,0.0,,
frozen,199609,0.0,,
frozen,199610,0.0,,
frozen,199611,0.0,,
frozen,199612,0.0,,
frozen,199701,0.0,,
frozen,199702,0.0,,
frozen,199703,0.0,,
frozen,199704,0.0,,
frozen,199705,0.0,,
frozen,199706,0.0,,
frozen,199707,0.0,,
frozen,199708,0.0,,
frozen,199709,0.0,,
frozen,199710,0.0,,
frozen,199711,0.0,,
frozen,199712,0.0,,
frozen,199801,0.0,,
frozen,199802,0.0,,
frozen,199803,0.0,,
frozen,199804,0.0,,
frozen,199805,0.0,,
frozen,199806,0.0,,
frozen,199807,0.0,,
frozen,199808,0.0,,
frozen,199809,0.0,,
frozen,199810,0.0,,
frozen,199811,0.0,,
frozen,199812,0.0,,
frozen,199901,0.0,,
frozen,199902,0.0,,
frozen,199903,0.0,,
frozen,199904,0.0,,
frozen,199905,0.0,,
frozen,199906,0.0,,
frozen,199907,0.0,,
frozen,199908,0.0,,
frozen,199909,0.0,,
frozen,199910,0.0,,
frozen,199911,0.0,,
frozen,199912,0.0,,
frozen,200001,0.0,,
frozen,200002,0.0,,
frozen,200003,0.0,,
frozen,200004,0.0,,
frozen,200005,0.0,,
frozen,200006,0.0,,
frozen,200007,0.0,,
frozen,200008,0.0,,
frozen,200009,0.0,,
frozen,200010,0.0,,
frozen,200011,0.0,,
frozen,200012,0.0,,
frozen,200101,0.0,,
frozen,200102,0.0,,
frozen,200103,0.0,,
frozen,200104,0.0,,
frozen,200105,0.0,,
frozen,200106,0.0,,
frozen,200107,0.0,,
frozen,200108,0.0,,
frozen,200109,0.0,,
frozen,200110,0.0,,
frozen,200111,0.0,,
frozen,200112,0.0,,
frozen,200201,0.0,,
frozen,200202,0.0,,
frozen,200203,0.0,,
frozen,200204,0.0,,
frozen,200205,0.0,,
frozen,200206,0.0,,
frozen,200207,0.0,,
frozen,200208,0.0,,
frozen,200209,0.0,,
frozen,200210,0.0,,
frozen,200211,0.0,,
frozen,200212,0.0,,
frozen,200301,500.0,,
frozen,200302,987.0,,
frozen,200303,371.0,,
frozen,200304,231.0,,
frozen,200305,407.0,,
frozen,200306,139.0,,
frozen,200307,91.0,,
frozen,200308,160.0,,
frozen,200309,3081.0,,
frozen,200310,16598.0,,
frozen,200311,16668.0,,
frozen,200312,9915.0,,
frozen,200401,5968.0,,
frozen,200402,2498.0,,
frozen,200403,2203.0,,
frozen,200404,1165.0,,
frozen,200405,565.0,,
frozen,200406,1242.0,,
frozen,200407,1710.0,,
frozen,200408,3246.0,,
frozen,200409,10175.0,,
frozen,200410,21647.0,,
frozen,200411,14485.0,,
frozen,200412,13311.0,,
frozen,200501,8102.0,,
frozen,200502,5634.0,,
frozen,200503,5760.0,,
frozen,200504,5451.0,,
frozen,200505,3008.0,,
frozen,200506,2435.0,,
frozen,200507,1589.0,,
frozen,200508,1356.0,,
frozen,200509,6568.0,,
frozen,200510,621.0,,
frozen,200511,25261.0,,
frozen,200512,6931.0,,
frozen,200601,7437.0,,
frozen,200602,9115.0,,
frozen,200603,5728.0,,
frozen,200604,4394.0,,
frozen,200605,3146.0,,
frozen,200606,5259.0,,
frozen,200607,4844.0,,
frozen,200608,8998.0,,
frozen,200609,5531.0,,
frozen,200610,8637.0,,
frozen,200611,21817.0,,
frozen,200612,10750.0,,
frozen,200701,15530.0,,
frozen,200702,15518.0,,
frozen,200703,6853.0,,
frozen,200704,8250.0,,
frozen,200705,11440.0,,
frozen,200706,7112.0,,
frozen,200707,6938.0,,
frozen,200708,2889.0,,
frozen,200709,4992.0,,
frozen,200710,17846.0,,
frozen,200711,16829.0,,
frozen,200712,12062.0,,
frozen,200801,10010.0,,
frozen,200802,7989.0,,
frozen,200803,8398.0,,
frozen,200804,9427.0,,
frozen,200805,6935.0,,
frozen,200806,6801.0,,
frozen,200807,7469.0,,
frozen,200808,5693.0,,
frozen,200809,7676.0,,
frozen,200810,20396.0,,
frozen,200811,16817.0,,
frozen,200812,16187.0,,
frozen,200901,14323.0,,
frozen,200902,8282.0,,
frozen,200903,11358.0,,
frozen,200904,14304.0,,
frozen,200905,10945.0,,
frozen,200906,11288.0,,
frozen,200907,14267.0,,
frozen,200908,7832.0,,
frozen,200909,9803.0,,
frozen,200910,13746.0,,
frozen,200911,14708.0,,
frozen,200912,13540.0,,
frozen,201001,11184.0,,
frozen,201002,13487.0,,
frozen,201003,11137.0,,
frozen,201004,11158.0,,
frozen,201005,8111.0,,
frozen,201006,7199.0,,
frozen,201007,7689.0,,
frozen,201008,13365.0,,
frozen,201009,4530.0,,
frozen,201010,15573.0,,
frozen,201011,27414.0,,
frozen,201012,16035.0,,
frozen,201101,17567.0,,
frozen,201102,11572.0,,
frozen,201103,16302.0,,
frozen,201104,11471.0,,
frozen,201105,11387.0,,
frozen,201106,11706.0,,
frozen,201107,13790.0,,
frozen,201108,11629.0,,
frozen,201109,19198.0,,
frozen,201110,30654.0,,
frozen,201111,28189.0,,
frozen,201112,18113.0,,
frozen,201201,10664.0,,
frozen,201202,13886.0,,
frozen,201203,19615.0,,
frozen,201204,14983.0,,
frozen,201205,12630.0,,
frozen,201206,11585.0,,
frozen,201207,15470.0,,
frozen,201208,13019.0,,
frozen,201209,11829.0,,
frozen,201210,19238.0,,
frozen,201211,24941.0,,
frozen,201212,19596.0,,
frozen,201301,21318.0,,
frozen,201302,14320.0,,
frozen,201303,11982.0,,
frozen,201304,13176.0,,
frozen,201305,13450.0,,
frozen,201306,13324.0,,
frozen,201307,12700.0,,
frozen,201308,9786.0,,
frozen,201309,8126.0,,
frozen,201310,14025.0,,
frozen,201311,16874.0,,
frozen,201312,18763.0,,
frozen,201401,15818.0,,
frozen,201402,13047.0,,
frozen,201403,15158.0,,
frozen,201404,14502.0,,
frozen,201405,12151.0,,
frozen,201406,12450.0,,
frozen,201407,11097.0,,
frozen,201408,8307.0,,
frozen,201409,6061.0,,
frozen,201410,18877.0,,
frozen,201411,17132.0,,
frozen,201412,22885.0,,
frozen,201501,16852.0,,
frozen,201502,19134.0,,
frozen,201503,15872.0,,
frozen,201504,18344.0,,
frozen,201505,14161.0,,
frozen,201506,15008.0,,
frozen,201507,14212.0,,
frozen,201508,11218.0,,
frozen,201509,14265.0,,
frozen,201510,16276.0,,
frozen,201511,18309.0,,
frozen,201512,19349.0,,
frozen,201601,15050.0,,
frozen,201602,15918.0,,
frozen,201603,14930.0,,
frozen,201604,16402.0,,
frozen,201605,15918.0,,
frozen,201606,16724.0,,
frozen,201607,13616.0,,
frozen,201608,15729.0,,
frozen,201609,12982.0,,
frozen,201610,17430.0,,
frozen,201611,23364.0,,
frozen,201612,22523.0,,
frozen,201701,18447.0,,
frozen,201702,14906.0,,
frozen,201703,17162.0,,
frozen,201704,17706.0,,
frozen,201705,18290.0,,
frozen,201706,19251.0,,
frozen,201707,14301.0,,
frozen,201708,12083.0,,
frozen,201709,15860.0,,
frozen,201710,20627.0,,
frozen,201711,29868.0,,
frozen,201712,26157.0,,
frozen,201801,23062.0,,
frozen,201802,18073.0,,
frozen,201803,21410.0,,
frozen,201804,23921.0,,
frozen,201805,21343.0,,
frozen,201806,17604.0,,
frozen,201807,15662.0,,
frozen,201808,14670.0,,
frozen,201809,15509.0,,
frozen,201810,23076.0,,
frozen,201811,25531.0,,
frozen,201812,22374.0,,
frozen,201901,23814.0,,
frozen,201902,15630.0,,
frozen,201903,18616.0,,
frozen,201904,20781.0,,
frozen,201905,19387.0,,
frozen,201906,17082.0,,
frozen,201907,19426.0,,
frozen,201908,18216.0,,
frozen,201909,12818.0,,
frozen,201910,21759.0,,
frozen,201911,27176.0,,
frozen,201912,25273.0,,
frozen,202001,22543.0,,
frozen,202002,14393.0,,
frozen,202003,21353.0,,
frozen,202004,20422.0,,
frozen,202005,18057.0,,
frozen,202006,21241.0,,
frozen,202007,19744.0,,
frozen,202008,14244.0,,
frozen,202009,17008.0,,
frozen,202010,19993.0,,
frozen,202011,25950.0,,
frozen,202012,27183.0,,
frozen,202101,23637.0,,
frozen,202102,19740.0,,
frozen,202103,24460.0,,
frozen,202104,24398.0,,
frozen,202105,20110.0,,
frozen,202106,23381.0,,
frozen,202107,19518.0,,
frozen,202108,13672.0,,
frozen,202109,12913.0,,
frozen,202110,19376.0,,
frozen,202111,21531.0,,
frozen,202112,23763.0,,
frozen,202201,19021.0,,
frozen,202202,17647.0,,
frozen,202203,18018.0,,
frozen,202204,16662.0,,
frozen,202205,19653.0,,
frozen,202206,16341.0,,
frozen,202207,17298.0,,
frozen,202208,18414.0,,
frozen,202209,14427.0,,
frozen,202210,18300.0,,
frozen,202211,23594.0,,
frozen,202212,17177.0,,
frozen,202301,17016.0,,
frozen,202302,17112.0,,
frozen,202303,21684.0,,
frozen,202304,19231.0,,
frozen,202305,17412.0,,
frozen,202306,16077.0,,
frozen,202307,13561.0,,
frozen,202308,13317.0,,
frozen,202309,15280.0,,
frozen,202310,17963.0,,
frozen,202311,22764.0,,
frozen,202312,18369.0,,
frozen,202401,20153.0,,
frozen,202402,14045.0,,
frozen,202403,16350.0,,
frozen,202404,19160.0,,
frozen,202405,15926.0,,
frozen,202406,16219.0,,
frozen,202407,17325.0,,
frozen,202408,11906.0,,
frozen,202409,11108.0,,
frozen,202410,14910.0,,
frozen,202411,19513.0,,
frozen,202412,20077.0,,
frozen,202501,14819.0,,
frozen,202502,14932.0,,
frozen,202503,14928.0,,
frozen,202504,17359.0,,
frozen,202505,12480.0,,
frozen,202506,13029.0,,
frozen,202507,15398.0,,
frozen,202508,12482.0,,
frozen,202509,16282.0,,
frozen,202510,14806.0,,
frozen,202511,17646.0,,
frozen,202512,21546.0,,
frozen,202601,15611.0,,
frozen,202602,11667.0,,
frozen,202603,13099.0,,
frozen,202604,14836.0,,
frozen,202605,13104.0,,
frozen,202606,12739.0,,
frozen,202607,10758.0,,
frozen,202608,11323.0,,
