tm,stn,WS,WSMAX,TA,TMAX,TMIN,TS,TG,HM,HMMIN,CA,SS,SI,RN,RNDUR,EV
20051205,211,1.4,4.0,-6.9,-1.2,-12.1,-1.7,-13.8,63.3,36.0,,7.1,,,,
20051206,211,1.7,4.9,-3.9,1.0,-10.3,-1.5,-12.6,64.8,43.0,,6.8,,,,
20051207,211,1.6,4.9,-3.4,1.2,-9.3,-1.4,-13.1,63.6,39.0,,6.4,,,,
20051208,211,2.3,6.5,-3.8,0.4,-8.6,-1.6,-11.8,53.6,29.0,,6.9,,,,
20051209,211,1.9,5.2,-4.0,1.7,-11.6,-2.3,-14.5,52.5,22.0,,6.6,,,,
20051210,211,2.5,5.6,-1.9,3.5,-8.3,-1.6,-13.3,34.4,12.0,,6.5,,,,
20051211,211,1.7,5.7,-8.3,-2.9,-12.8,-3.6,-15.8,50.5,27.0,,7.1,,,,
20051212,211,3.0,6.5,-8.2,-4.4,-12.3,-4.0,-15.6,38.9,22.0,,7.1,,,,
20051213,211,2.7,6.2,-10.3,-5.4,-15.5,-4.9,-17.3,47.3,28.0,,7.1,,,,
20051214,211,1.5,6.2,-9.6,-2.2,-15.8,-4.9,-18.7,56.9,26.0,,7.1,,,,
20051215,211,2.2,5.7,-7.5,-0.6,-14.8,-4.7,-18.6,54.6,23.0,,7.0,,,,
20051216,211,2.1,6.1,-5.0,0.6,-12.1,-4.1,-16.8,46.3,23.0,,7.2,,,,
20051217,211,2.3,5.3,-10.0,-5.4,-14.8,-6.0,-19.7,29.8,19.0,,4.9,,,,
20051218,211,1.9,4.4,-10.4,-2.5,-17.5,-6.2,-20.2,52.8,36.0,,6.2,,,,
20051219,211,0.7,3.1,-8.9,0.6,-15.3,-5.7,-19.6,65.8,24.0,,7.0,,,,
20051220,211,1.3,3.8,-6.4,1.1,-15.3,-5.2,-19.7,55.1,24.0,,5.4,,,,
20051221,211,1.7,6.6,-7.6,-2.7,-10.8,-5.1,-15.1,54.6,23.0,,2.6,,0.7,,
20051222,211,3.2,6.4,-8.3,-4.6,-13.3,-6.2,-16.2,50.3,25.0,,4.8,,,,
20051223,211,1.7,5.6,-5.4,0.8,-11.5,-3.3,-14.6,65.4,24.0,,4.2,,1.8,,
20051224,211,1.6,4.6,-8.2,-1.2,-15.8,-5.9,-19.2,57.9,29.0,,6.9,,,,
20051225,211,3.5,7.0,-3.0,3.4,-11.5,-3.1,-13.3,60.1,17.0,,3.6,,1.0,,
20051226,211,1.5,5.8,-10.8,-3.7,-16.2,-5.1,-17.6,62.1,27.0,,7.1,,,,
20051227,211,1.3,5.6,-11.6,-2.7,-18.7,-6.1,-19.1,63.1,27.0,,7.1,,,,
20051228,211,1.0,4.2,-10.8,-0.5,-18.5,-6.1,-19.0,65.8,24.0,,7.1,,,,
20051229,211,0.7,3.0,-8.4,1.2,-15.5,-5.4,-17.0,70.0,32.0,,6.6,,,,
20051230,211,2.3,6.6,-2.6,3.5,-8.1,-3.0,-10.0,77.1,52.0,,4.0,,1.0,,
20051231,211,1.4,2.9,-0.9,3.5,-6.4,-2.0,-8.3,71.5,49.0,,4.4,,,,
20060101,211,2.0,4.8,-0.3,1.8,-6.0,-1.7,-9.6,74.8,65.0,,0.0,,,,
20060102,211,2.6,6.8,-1.0,3.0,-7.1,-1.8,-11.1,60.3,40.0,,5.2,,,,
20060103,211,2.2,5.5,-3.3,2.0,-8.5,-3.8,-13.3,36.1,13.0,,7.1,,,,
20060104,211,1.6,5.6,-6.8,-2.4,-10.5,-4.5,-13.8,47.0,22.0,,4.9,,,,
20060105,211,1.5,5.1,-8.8,-1.2,-14.8,-5.6,-18.0,55.1,27.0,,7.2,,,,
20060106,211,1.5,6.0,-11.5,-4.5,-17.3,-7.5,-20.7,58.6,27.0,,7.0,,,,
20060107,211,1.4,5.8,-12.1,-4.0,-18.3,-8.0,-21.3,60.8,28.0,,7.0,,,,
20060108,211,1.0,4.1,-10.5,0.0,-17.5,-7.5,-20.6,63.1,26.0,,7.1,,,,
20060109,211,0.8,3.9,-7.3,2.2,-15.5,-6.1,-19.2,64.6,25.0,,6.8,,0.0,,
20060110,211,1.1,4.9,-4.0,2.7,-10.1,-3.6,-16.0,73.1,33.0,,3.3,,0.3,,
20060111,211,0.7,3.9,-6.9,2.9,-13.6,-5.6,-17.8,66.5,26.0,,6.3,,,,
20060112,211,2.2,4.7,-3.2,4.4,-11.0,-3.9,-15.3,68.3,35.0,,3.6,,5.0,,
20060113,211,1.1,5.1,0.8,1.6,-0.3,-0.9,-1.7,93.4,88.0,,0.0,,18.5,,
20060114,211,2.3,6.1,2.0,4.8,-2.5,-0.6,-5.5,81.0,65.0,,0.6,,,,
20060115,211,0.9,4.1,0.3,6.9,-3.0,-0.6,-6.5,82.5,48.0,,3.4,,,,
20060116,211,0.6,2.7,-1.2,2.9,-3.7,-1.0,-7.3,85.6,65.0,,0.0,,,,
20060117,211,0.9,2.7,-1.7,4.0,-6.4,-1.9,-10.1,72.6,39.0,,3.4,,,,
20060118,211,1.8,6.1,-1.0,4.5,-6.3,-1.8,-8.8,74.1,53.0,,6.4,,,,
20060119,211,2.8,7.1,-1.2,2.7,-4.8,-1.5,-8.3,70.9,52.0,,6.2,,,,
20060120,211,1.1,4.3,-1.3,5.4,-5.6,-1.6,-7.6,71.3,42.0,,6.0,,,,
20060121,211,0.6,1.9,-2.6,5.4,-6.6,-1.8,-10.6,71.0,29.0,,6.2,,,,
20060122,211,1.4,5.2,-4.7,0.4,-9.1,-3.9,-13.5,50.5,22.0,,7.3,,,,
20060123,211,1.5,5.1,-6.9,0.5,-13.8,-5.5,-17.2,57.8,26.0,,7.4,,,,
20060124,211,0.8,4.1,-6.8,2.4,-13.3,-5.5,-17.2,65.4,23.0,,7.4,,,,
20060125,211,1.2,4.5,-5.4,2.0,-12.3,-5.0,-16.2,64.6,28.0,,4.2,,,,
20060126,211,1.2,4.9,-3.8,4.5,-10.3,-4.2,-15.5,71.0,30.0,,6.7,,,,
20060127,211,2.4,5.4,-0.2,5.5,-5.9,-2.0,-11.8,57.6,27.0,,6.0,,,,
20060128,211,0.7,2.4,-3.2,5.5,,-2.8,-13.6,69.5,28.0,,6.1,,,,
20060129,211,1.3,4.5,0.8,9.1,-8.8,-2.3,-12.8,67.9,39.0,,5.5,,,,
20060130,211,2.0,5.8,4.2,9.8,0.1,0.3,-3.5,69.9,32.0,,4.7,,,,
20060131,211,2.3,3.7,1.4,3.5,0.5,-0.5,-0.8,84.0,71.0,,0.3,,9.0,,
20060201,211,1.1,3.9,0.0,4.0,-5.1,-0.5,-8.0,80.5,50.0,,2.2,,5.0,,
20060202,211,2.8,8.1,-3.5,1.5,-9.5,-0.8,-10.0,53.1,17.0,,7.6,,,,
20060203,211,1.9,5.8,-11.0,-4.1,-15.0,-3.1,-16.8,42.9,24.0,,7.7,,,,
20060204,211,1.8,6.1,-11.3,-4.0,-17.3,-6.2,-18.6,55.4,23.0,,7.7,,,,
20060205,211,1.2,4.0,-8.8,-1.6,-16.7,-6.4,-19.2,57.6,24.0,,7.1,,,,
20060206,211,1.6,4.3,-3.0,3.4,-9.1,-3.3,-11.3,58.0,18.0,,4.3,,,,
20060207,211,2.2,4.5,-0.8,1.8,-2.4,-1.4,-3.5,83.4,67.0,,1.2,,5.7,,
20060208,211,2.9,5.2,-7.6,-2.0,-14.3,-1.8,-15.6,69.1,53.0,,0.0,,1.0,,
20060209,211,3.1,6.3,-7.6,-1.1,-17.5,-3.2,-17.6,65.6,35.0,,7.7,,0.0,,
20060210,211,5.2,7.3,0.0,2.4,-2.7,-2.0,-5.4,61.8,48.0,,1.4,,0.3,,
20060211,211,2.0,4.5,0.3,5.0,-5.9,-1.6,-10.0,54.1,22.0,,6.9,,,,
20060212,211,2.6,5.7,-2.9,3.2,-10.8,-3.6,-14.1,47.1,20.0,,7.9,,,,
20060213,211,4.4,7.8,2.4,9.0,-2.5,-1.9,-5.5,48.9,30.0,,4.9,,,,
20060214,211,3.0,7.0,5.6,7.4,2.7,-0.3,0.8,85.6,40.0,,0.0,,2.0,,
20060215,211,1.9,5.1,2.5,5.8,-2.0,-0.2,-6.5,78.5,55.0,,0.0,,,,
20060216,211,1.6,6.8,0.8,7.9,-3.2,0.1,-7.6,56.0,19.0,,6.9,,,,
20060217,211,2.5,5.3,-4.5,-1.1,-7.4,-0.8,-10.0,31.5,17.0,,7.9,,,,
20060218,211,2.6,6.1,-2.2,3.7,-9.1,-1.3,-11.8,51.6,32.0,,8.0,,,,
20060219,211,1.4,4.9,-0.1,7.0,-4.5,-0.6,-8.8,62.4,29.0,,7.5,,,,
20060220,211,1.3,5.3,0.8,10.0,-6.5,-0.3,-11.1,62.4,19.0,,7.7,,,,
20060221,211,1.4,5.3,2.3,12.5,-6.4,0.2,-11.1,59.4,19.0,,7.3,,,,
20060222,211,2.1,6.0,3.4,8.3,-3.0,0.2,-7.8,55.4,27.0,,5.5,,,,
20060223,211,2.0,6.3,0.3,7.3,-6.5,0.0,-11.1,47.8,14.0,,8.0,,,,
20060224,211,1.1,3.9,1.3,10.3,-5.5,0.6,-9.5,48.1,12.0,,8.3,,,,
20060225,211,0.9,3.7,1.4,10.5,-5.5,-0.1,-8.8,58.5,20.0,,5.2,,,,
20060226,211,2.2,7.4,1.5,6.3,-2.5,0.7,-7.6,45.3,17.0,,6.7,,,,
20060227,211,1.6,5.1,-1.1,6.6,-7.3,-0.1,-11.1,47.4,13.0,,8.3,,,,
20060228,211,2.2,4.3,0.9,4.5,-1.5,0.4,-4.1,69.8,54.0,,1.0,,0.7,,
20060301,211,1.9,5.9,-0.1,2.4,-2.7,-0.6,-8.3,69.5,39.0,,3.4,,4.5,,
20060302,211,2.3,6.2,-1.4,0.3,-3.7,-0.7,-8.8,51.4,36.0,,2.1,,0.0,,
20060303,211,2.2,5.8,-1.8,4.5,-9.6,0.4,-12.3,52.1,26.0,,8.6,,,,
20060304,211,2.1,5.4,1.3,7.8,-7.4,0.2,-11.1,54.4,23.0,,8.1,,1.0,,
20060305,211,2.3,5.8,5.7,13.5,-1.3,3.0,-7.0,65.9,23.0,,6.2,,1.5,,
20060306,211,2.7,9.2,1.5,8.6,-3.2,1.4,-8.3,71.8,41.0,,6.8,,,,
20060307,211,2.8,7.7,3.6,11.3,-4.3,1.6,-12.3,55.4,23.0,,7.4,,,,
20060308,211,1.1,4.1,3.5,12.1,-4.0,2.2,-12.0,56.0,18.0,,7.9,,,,
20060309,211,2.4,5.6,6.5,14.8,1.2,3.7,-6.8,58.4,26.0,,4.3,,,,
20060310,211,2.3,5.9,8.0,15.6,-0.8,4.8,-5.4,64.4,33.0,,6.0,,,,
20060311,211,2.8,5.5,7.5,10.6,3.7,5.5,-1.3,45.3,25.0,,1.4,,,,
20060312,211,3.3,8.6,-2.9,3.7,-7.3,1.4,-9.5,27.1,14.0,,8.9,,,,
20060313,211,2.8,7.1,-3.5,1.2,-10.1,-0.9,-12.3,39.6,25.0,,6.1,,0.0,,
20060314,211,3.5,7.1,0.1,5.0,-6.0,0.5,-8.8,40.0,20.0,,9.1,,,,
20060315,211,2.9,6.2,5.0,11.1,-4.0,3.3,-8.3,52.1,30.0,,8.4,,,,
20060316,211,1.5,4.4,3.2,6.5,1.8,3.3,0.6,88.1,55.0,,0.7,,7.5,,
20060317,211,1.3,3.5,6.5,13.1,2.5,7.4,-5.0,73.1,43.0,,5.2,,,,
20060318,211,2.3,6.7,7.2,14.5,1.3,6.2,-3.5,62.0,32.0,,5.4,,,,
20060319,211,1.9,5.3,3.9,10.3,-2.4,5.3,-10.3,31.0,12.0,,9.4,,,,
20060320,211,2.4,6.7,3.7,10.6,-5.0,3.2,-9.5,46.4,21.0,,8.5,,,,
20060321,211,1.3,5.5,5.8,16.0,-1.8,5.6,-6.5,50.0,17.0,,8.8,,,,
20060322,211,1.6,4.5,8.3,17.2,0.2,7.7,-4.8,51.9,19.0,,7.2,,1.0,,
20060323,211,1.6,4.7,6.6,13.0,-0.6,9.1,-6.5,50.1,14.0,,7.5,,2.0,,
20060324,211,1.8,5.6,4.4,13.1,-4.1,5.3,-8.6,43.0,14.0,,9.6,,,,
20060325,211,4.3,9.7,9.0,15.8,0.5,6.2,-4.8,44.9,23.0,,6.8,,0.5,,
20060326,211,2.1,5.5,6.9,12.1,-1.7,7.0,-7.6,27.0,9.0,,8.5,,0.0,,
20060327,211,2.3,6.7,6.1,13.3,-2.5,6.5,-6.6,37.3,18.0,,9.6,,,,
20060328,211,2.1,4.8,2.4,5.9,-1.2,4.1,-3.3,57.9,24.0,,0.8,,0.2,,
20060329,211,2.5,7.1,2.0,6.5,-3.5,2.5,-9.5,52.3,22.0,,6.4,,3.3,,
20060330,211,1.5,5.3,1.6,7.9,-3.5,5.5,-7.1,59.1,26.0,,8.4,,1.0,,
20060331,211,1.9,4.9,5.0,12.8,-5.4,6.9,-8.3,46.0,19.0,,9.5,,,,
20060401,211,1.0,3.9,8.1,15.1,0.6,6.5,-4.4,73.4,29.0,,0.9,,14.5,,
20060402,211,3.1,5.6,8.2,11.0,4.3,6.7,-3.8,85.4,74.0,,0.0,,2.5,,
20060403,211,1.6,4.7,8.9,18.0,1.5,9.6,-2.2,71.5,37.0,,6.5,,,,
20060404,211,2.5,7.8,7.5,14.3,4.5,7.0,-2.1,76.8,57.0,,2.2,,0.0,,
20060405,211,2.7,5.2,8.7,16.6,3.4,10.0,0.8,60.4,29.0,,8.3,,,,
20060406,211,1.6,4.0,7.5,13.0,1.0,7.8,-2.8,63.8,37.0,,4.0,,0.0,,
20060407,211,3.4,7.2,10.3,13.8,5.3,7.6,0.2,59.6,42.0,,2.8,,0.5,,
20060408,211,2.9,6.8,11.1,16.8,6.5,9.8,3.0,31.9,12.0,,7.4,,,,
20060409,211,2.6,6.0,10.0,19.7,5.1,11.3,1.5,74.1,33.0,,5.9,,12.0,,
20060410,211,4.5,8.9,10.1,14.3,7.6,10.1,6.4,78.5,63.0,,4.3,,6.0,,
20060411,211,5.7,9.4,11.0,12.1,10.5,9.8,7.5,77.6,67.0,,1.0,,0.0,,
20060412,211,3.8,7.7,10.8,15.3,7.0,11.5,3.2,66.3,42.0,,3.6,,,,
20060413,211,3.9,6.7,5.0,7.4,1.5,5.4,-1.8,58.9,41.0,,0.9,,0.0,,
20060414,211,1.9,3.7,8.4,17.3,0.6,9.7,-2.7,45.9,10.0,,9.5,,,,
20060415,211,1.5,3.5,7.1,15.3,2.0,6.6,-3.5,44.9,10.0,,2.2,,,,
20060416,211,2.0,5.6,6.8,12.8,1.2,8.3,-2.8,33.4,10.0,,7.7,,,,
20060417,211,1.1,3.1,7.5,12.1,1.1,5.4,-2.7,42.4,26.0,,0.6,,0.0,,
20060418,211,1.7,7.7,11.5,19.5,6.0,8.4,0.2,62.8,22.0,,2.3,,8.0,,
20060419,211,4.2,7.8,6.0,10.1,3.7,6.1,-0.5,80.9,61.0,,0.0,,40.5,,
20060420,211,3.1,7.3,3.6,6.5,0.6,3.7,-4.1,79.8,61.0,,0.0,,6.0,,
20060421,211,2.2,6.2,9.3,18.2,-1.0,9.7,-6.5,59.3,27.0,,10.4,,,,
20060422,211,1.6,5.0,11.9,19.8,4.4,12.1,-0.6,48.4,15.0,,8.4,,,,
20060423,211,2.5,6.8,8.1,15.1,3.0,8.2,-1.7,63.3,41.0,,4.2,,5.5,,
20060424,211,3.2,6.9,9.1,15.8,1.6,8.7,-4.8,50.8,22.0,,8.5,,,,
20060425,211,1.7,4.9,10.6,19.0,0.3,11.3,-6.6,39.4,13.0,,10.6,,,,
20060426,211,1.8,5.6,11.8,18.1,6.9,10.8,1.3,47.1,18.0,,4.4,,,,
20060427,211,1.8,5.4,12.5,20.2,6.8,13.9,2.4,54.3,21.0,,8.2,,0.0,,
20060428,211,2.0,6.6,12.5,20.0,3.0,12.4,-2.6,47.6,20.0,,8.8,,,,
20060429,211,2.4,6.7,13.7,19.8,8.8,14.4,6.4,46.4,26.0,,7.8,,,,
20060430,211,2.8,6.6,16.4,20.8,11.3,12.9,8.6,67.0,58.0,,0.1,,1.5,,
20060501,211,2.3,9.7,16.9,25.1,11.1,15.6,8.1,53.6,19.0,,6.7,,0.0,,
20060502,211,3.6,7.5,12.4,18.2,6.6,14.3,4.0,46.8,29.0,,10.9,,,,
20060503,211,2.4,5.5,14.1,23.0,2.7,14.8,1.0,50.1,23.0,,10.4,,,,
20060504,211,2.9,5.7,18.6,26.2,9.8,17.1,7.0,42.8,16.0,,9.6,,0.0,,
20060505,211,2.7,5.5,19.9,23.3,16.7,16.9,14.6,62.0,48.0,,1.3,,,,
20060506,211,4.1,6.3,13.2,17.2,11.8,13.3,11.5,83.6,72.0,,0.0,,51.5,,
20060507,211,4.2,7.1,16.0,20.6,11.8,17.0,10.8,71.0,57.0,,8.0,,,,
20060508,211,3.6,6.1,16.7,24.5,11.8,19.0,10.5,66.3,38.0,,8.5,,,,
20060509,211,4.1,5.7,17.5,26.7,11.3,19.1,10.0,60.1,32.0,,10.8,,,,
20060510,211,2.0,7.0,16.1,21.6,12.1,16.9,12.6,79.5,66.0,,1.9,,2.0,,
20060511,211,2.2,5.8,17.1,23.6,12.5,19.7,11.1,48.6,24.0,,10.0,,,,
20060512,211,1.0,2.9,13.2,17.6,10.6,14.4,10.3,70.8,41.0,,0.0,,0.0,,
20060513,211,1.6,4.8,13.1,19.0,8.0,14.8,6.6,68.4,33.0,,6.1,,2.0,,
20060514,211,3.0,6.1,14.4,21.1,9.6,16.7,7.1,59.9,21.0,,9.1,,,,
20060515,211,1.8,5.7,15.5,24.7,5.6,17.4,4.1,53.4,21.0,,10.9,,,,
20060516,211,1.7,5.4,16.2,25.5,7.0,18.1,5.4,54.1,20.0,,10.8,,,,
20060517,211,1.3,4.0,16.2,26.2,7.3,17.9,5.6,57.0,24.0,,9.0,,,,
20060518,211,1.1,3.4,18.3,27.0,9.8,19.5,8.6,59.5,26.0,,8.5,,,,
20060519,211,1.0,3.1,16.9,23.2,13.1,18.2,10.8,71.1,48.0,,2.7,,,,
20060520,211,2.0,5.6,18.0,25.7,10.8,19.6,9.3,63.4,32.0,,9.0,,,,
20060521,211,1.2,4.7,19.8,28.2,10.8,20.6,9.3,64.9,35.0,,8.4,,,,
20060522,211,3.6,7.4,19.4,23.2,16.2,17.7,16.0,77.4,48.0,,0.0,,31.0,,
20060523,211,2.3,6.6,18.1,23.2,13.8,22.2,13.0,72.0,43.0,,9.2,,0.5,,
20060524,211,2.3,7.3,16.6,23.8,10.8,21.2,10.3,63.6,31.0,,9.4,,,,
20060525,211,1.7,3.3,15.6,22.1,8.1,17.4,8.1,65.0,36.0,,5.9,,,,
20060526,211,2.3,5.1,18.4,28.2,12.1,21.1,12.6,58.1,22.0,,8.4,,,,
20060527,211,3.9,6.4,14.3,17.2,12.6,15.0,11.6,81.0,69.0,,0.0,,11.0,,
20060528,211,2.3,8.3,14.8,19.6,12.1,16.8,12.3,77.4,50.0,,2.8,,10.0,,
20060529,211,0.9,3.3,16.6,21.7,12.8,18.9,13.5,81.3,57.0,,4.3,,5.0,,
20060530,211,1.9,5.2,19.3,26.5,13.5,21.7,12.3,70.9,40.0,,8.9,,2.0,,
20060531,211,1.3,4.0,18.5,26.2,11.1,20.9,10.5,68.8,35.0,,8.8,,,,
20060601,211,1.2,3.4,20.1,28.7,11.8,21.9,11.5,67.3,33.0,,10.7,,,,
20060602,211,3.1,6.3,20.7,29.5,13.6,22.0,13.5,61.3,30.0,,11.0,,,,
20060603,211,1.9,4.3,21.0,30.3,13.1,23.5,12.8,59.0,28.0,,10.3,,,,
20060604,211,1.2,3.8,21.5,28.7,15.5,24.4,15.1,63.4,27.0,,9.8,,,,
20060605,211,1.9,7.4,19.3,28.0,14.0,23.2,13.8,71.9,39.0,,9.4,,2.5,,
20060606,211,2.0,3.8,20.2,27.7,13.8,22.8,13.6,67.9,41.0,,8.1,,0.0,,
20060607,211,2.4,4.2,19.9,26.8,15.3,21.9,15.1,68.3,47.0,,6.3,,,,
20060608,211,1.4,5.1,16.8,24.2,14.6,18.1,14.3,83.9,51.0,,2.0,,37.5,,
20060609,211,1.4,4.7,18.8,24.5,14.3,22.6,13.6,72.1,42.0,,8.3,,0.5,,
20060610,211,1.6,5.4,16.3,21.2,13.6,18.4,13.5,83.8,59.0,,1.8,,22.0,,
20060611,211,1.6,4.7,15.9,20.2,12.5,17.3,11.6,83.9,63.0,,1.0,,10.5,,
20060612,211,1.7,3.9,20.1,27.0,14.8,23.2,13.8,70.8,40.0,,10.8,,,,
20060613,211,1.7,3.8,21.0,28.7,15.8,22.9,15.2,69.8,39.0,,6.9,,,,
20060614,211,2.6,4.1,17.4,20.2,16.1,18.4,15.2,84.1,71.0,,0.5,,59.0,,
20060615,211,2.5,6.7,19.5,24.1,15.8,21.3,15.1,70.1,43.0,,8.3,,4.5,,
20060616,211,1.2,3.6,17.9,23.8,12.8,19.7,10.1,75.0,43.0,,5.0,,0.0,,
20060617,211,1.3,3.3,20.5,28.7,13.3,23.4,11.1,66.6,32.0,,9.9,,0.0,,
20060618,211,1.8,5.1,20.7,28.6,13.6,23.9,11.6,66.1,33.0,,9.6,,,,
20060619,211,1.3,4.2,21.5,28.7,14.1,24.2,12.1,69.5,40.0,,8.7,,,,
20060620,211,1.3,4.7,21.6,26.2,17.7,23.0,16.6,69.4,42.0,,4.4,,0.0,,
20060621,211,1.0,3.3,18.9,20.6,17.3,20.3,15.8,85.6,78.0,,0.0,,2.5,,
20060622,211,1.4,3.8,21.6,29.3,16.5,23.7,16.1,74.6,42.0,,7.6,,,,
20060623,211,2.9,6.3,21.2,28.5,17.3,23.7,16.1,73.0,49.0,,7.5,,0.0,,
20060624,211,2.5,4.8,22.6,30.6,16.2,24.5,15.8,66.5,38.0,,9.3,,0.0,,
20060625,211,4.0,6.4,21.6,26.7,18.0,24.0,17.1,69.5,54.0,,9.7,,,,
20060626,211,2.0,4.1,20.8,24.8,17.5,22.5,17.2,81.3,70.0,,1.1,,15.0,,
20060627,211,3.3,5.7,22.6,26.2,19.5,23.5,18.5,72.0,56.0,,7.2,,,,
20060628,211,1.6,4.3,23.8,29.5,19.0,25.5,17.1,73.4,46.0,,8.5,,,,
20060629,211,2.0,5.2,23.9,30.7,19.2,25.6,17.2,71.6,47.0,,6.3,,0.0,,
20060630,211,2.2,6.0,22.0,27.7,18.3,23.8,17.8,83.5,61.0,,4.3,,101.5,,
20060701,211,1.3,4.6,20.7,25.8,17.0,22.3,16.7,86.3,70.0,,0.8,,27.5,,
20060702,211,1.9,5.1,18.9,25.7,16.7,20.9,16.0,84.3,58.0,,3.4,,15.5,,
20060703,211,1.8,4.2,22.0,29.7,15.8,25.5,15.1,73.4,45.0,,9.9,,,,
20060704,211,2.8,6.6,20.0,23.2,17.6,21.0,17.2,80.0,69.0,,0.0,,0.5,,
20060705,211,3.3,6.4,18.4,21.2,16.1,19.9,14.6,73.0,58.0,,1.1,,5.0,,
20060706,211,1.9,5.0,20.4,25.8,16.1,22.2,15.8,72.8,56.0,,5.7,,0.0,,
20060707,211,1.6,4.4,22.2,29.0,17.5,25.0,16.6,75.8,52.0,,7.0,,0.5,,
20060708,211,1.8,4.2,23.4,29.3,19.3,24.7,18.6,74.9,52.0,,5.8,,0.0,,
